symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
LIQUIDBEES,INF732E01037,2023-10-05,NSE,EQ,EQ,buy,false,169.000000,1000.010010,40565601,1200000003311815,2023-10-05T09:30:14
KIRLFER,INE884B01025,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,470.000000,40018755,1200000000213831,2023-10-06T09:15:01
CIEINDIA,INE536H01010,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,476.250000,40018539,1200000000212992,2023-10-06T09:15:01
APARINDS,INE372A01015,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5418.299805,13366,1000000000167990,2023-10-06T09:15:01
GHCL,INE539A01019,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,617.450012,20024548,1100000000238711,2023-10-06T09:15:01
VBL,INE200M01021,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,922.299988,60030207,1300000000259341,2023-10-06T09:15:01
RATNAMANI,INE703B01027,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,2591.850098,60030386,1300000000260054,2023-10-06T09:15:01
TATAPOWER,INE245A01021,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,259.399994,60030371,1300000000259993,2023-10-06T09:15:01
TATAPOWER,INE245A01021,2023-10-06,NSE,EQ,EQ,buy,false,13.000000,259.399994,60030375,1300000000260003,2023-10-06T09:15:01
SYNGENE,INE398R01022,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,791.849976,60030223,1300000000259364,2023-10-06T09:15:01
PERSISTENT,INE262H01013,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5774.500000,40019568,1200000000217061,2023-10-06T09:15:01
SUVENPHAR,INE03QK01018,2023-10-06,NSE,EQ,EQ,buy,false,11.000000,572.849976,60030222,1300000000259363,2023-10-06T09:15:01
SOUTHBANK,INE683A01023,2023-10-06,NSE,EQ,EQ,buy,false,169.000000,26.600000,60030208,1300000000259343,2023-10-06T09:15:01
TORNTPOWER,INE813H01021,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,733.950012,60030221,1300000000259362,2023-10-06T09:15:01
TORNTPOWER,INE813H01021,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,733.950012,60030212,1300000000259349,2023-10-06T09:15:01
VGUARD,INE951I01027,2023-10-06,NSE,EQ,EQ,buy,false,16.000000,296.100006,60030385,1300000000260053,2023-10-06T09:15:01
SONACOMS,INE073K01018,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,574.450012,60030203,1300000000259337,2023-10-06T09:15:01
ZYDUSWELL,INE768C01010,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,1574.949951,60030380,1300000000260040,2023-10-06T09:15:01
WONDERLA,INE066O01014,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,802.799988,60030387,1300000000260055,2023-10-06T09:15:01
SIS,INE285J01028,2023-10-06,NSE,EQ,EQ,buy,false,12.000000,474.399994,60030206,1300000000259340,2023-10-06T09:15:01
RKFORGE,INE399G01023,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,634.200012,60030213,1300000000259350,2023-10-06T09:15:01
SUNTV,INE424H01027,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,636.950012,60030394,1300000000260082,2023-10-06T09:15:01
WESTLIFE,INE274F01020,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,951.400024,60030379,1300000000260039,2023-10-06T09:15:01
RELIANCE,INE002A01018,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,2318.899902,60030202,1300000000259336,2023-10-06T09:15:01
SUPREMEIND,INE195A01028,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,3898.949951,60030209,1300000000259345,2023-10-06T09:15:01
CRAFTSMAN,INE00LO01017,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4673.850098,13374,1000000000168029,2023-10-06T09:15:01
AAVAS,INE216P01012,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1754.900024,13371,1000000000168003,2023-10-06T09:15:01
ERIS,INE406M01024,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,882.750000,20024531,1100000000238666,2023-10-06T09:15:01
ERIS,INE406M01024,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,882.700012,20024529,1100000000238666,2023-10-06T09:15:01
AJANTPHARM,INE031B01049,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1766.449951,13882,1000000000169432,2023-10-06T09:15:01
APLAPOLLO,INE702C01027,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1616.699951,13264,1000000000167429,2023-10-06T09:15:01
ERIS,INE406M01024,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,882.700012,20024530,1100000000238666,2023-10-06T09:15:01
COALINDIA,INE522F01014,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,291.000000,13361,1000000000167949,2023-10-06T09:15:01
GSPL,INE246F01010,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,288.799988,20024527,1100000000238659,2023-10-06T09:15:01
GSPL,INE246F01010,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,288.799988,20024526,1100000000238659,2023-10-06T09:15:01
IDFCFIRSTB,INE092T01019,2023-10-06,NSE,EQ,EQ,buy,false,51.000000,92.199997,20024535,1100000000238672,2023-10-06T09:15:01
GRANULES,INE101D01020,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,355.500000,20024549,1100000000238712,2023-10-06T09:15:01
DIVGIITTS,INE753U01022,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,1057.849976,20024534,1100000000238670,2023-10-06T09:15:01
AUBANK,INE949L01017,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,719.750000,13263,1000000000167426,2023-10-06T09:15:01
BAJAJ-AUTO,INE917I01010,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5082.600098,13260,1000000000167420,2023-10-06T09:15:01
ABB,INE117A01022,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4089.199951,13368,1000000000167992,2023-10-06T09:15:01
KIRLFER,INE884B01025,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,471.750000,40018757,1200000000213831,2023-10-06T09:15:01
WSTCSTPAPR,INE976A01021,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,709.000000,60030211,1300000000259348,2023-10-06T09:15:01
SIEMENS,INE003A01024,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,3543.649902,60030381,1300000000260041,2023-10-06T09:15:01
CASTROLIND,INE172A01027,2023-10-06,NSE,EQ,EQ,buy,false,45.000000,137.399994,13269,1000000000167444,2023-10-06T09:15:01
COFORGE,INE591G01017,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5241.750000,13370,1000000000168002,2023-10-06T09:15:01
BANKBARODA,INE028A01039,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,213.699997,13270,1000000000167445,2023-10-06T09:15:01
ARVIND,INE034A01011,2023-10-06,NSE,EQ,EQ,buy,false,34.000000,182.199997,13375,1000000000168030,2023-10-06T09:15:01
ERIS,INE406M01024,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,887.049988,20024532,1100000000238666,2023-10-06T09:15:01
IGL,INE203G01027,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,457.950012,20024525,1100000000238658,2023-10-06T09:15:01
HINDALCO,INE038A01020,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,474.350006,20024542,1100000000238682,2023-10-06T09:15:01
AIAENG,INE212H01026,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,3456.949951,13262,1000000000167425,2023-10-06T09:15:01
COROMANDEL,INE169A01031,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,1169.750000,13261,1000000000167422,2023-10-06T09:15:01
AMARAJABAT,INE885A01032,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,645.450012,13362,1000000000167952,2023-10-06T09:15:01
CRAFTSMAN,INE00LO01017,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4673.799805,13367,1000000000167991,2023-10-06T09:15:01
GHCL,INE539A01019,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,617.500000,20024753,1100000000239688,2023-10-06T09:15:01
GESHIP,INE017A01032,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,832.400024,20024755,1100000000239690,2023-10-06T09:15:01
KIRLOSBROS,INE732A01036,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,892.000000,40018543,1200000000212997,2023-10-06T09:15:01
NCC,INE868B01028,2023-10-06,NSE,EQ,EQ,buy,false,39.000000,157.800003,40018555,1200000000213038,2023-10-06T09:15:01
HEROMOTOCO,INE158A01026,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,3039.850098,20024735,1100000000239575,2023-10-06T09:15:01
KALYANKJIL,INE303R01014,2023-10-06,NSE,EQ,EQ,buy,false,16.000000,240.500000,40018729,1200000000213765,2023-10-06T09:15:01
DRREDDY,INE089A01023,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5432.950195,20025268,1100000000242204,2023-10-06T09:15:01
KALYANKJIL,INE303R01014,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,240.250000,40018728,1200000000213765,2023-10-06T09:15:01
KARURVYSYA,INE036D01028,2023-10-06,NSE,EQ,EQ,buy,false,33.000000,134.649994,40018537,1200000000212987,2023-10-06T09:15:01
JKLAKSHMI,INE786A01032,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,670.150024,40018544,1200000000212998,2023-10-06T09:15:01
GODREJCP,INE102D01028,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,981.700012,20024747,1100000000239642,2023-10-06T09:15:01
NATIONALUM,INE139A01034,2023-10-06,NSE,EQ,EQ,buy,false,14.000000,95.199997,40018540,1200000000212994,2023-10-06T09:15:01
HEG,INE545A01016,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1771.949951,20024754,1100000000239689,2023-10-06T09:15:01
NHPC,INE848E01016,2023-10-06,NSE,EQ,EQ,buy,false,42.000000,53.400002,40018719,1200000000213732,2023-10-06T09:15:01
NTPC,INE733E01010,2023-10-06,NSE,EQ,EQ,buy,false,11.000000,234.350006,40018718,1200000000213731,2023-10-06T09:15:01
HINDUNILVR,INE030A01027,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,2519.949951,20024746,1100000000239640,2023-10-06T09:15:01
GRANULES,INE101D01020,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,355.500000,20024550,1100000000238712,2023-10-06T09:15:01
MOIL,INE490G01020,2023-10-06,NSE,EQ,EQ,buy,false,12.000000,214.300003,40018734,1200000000213777,2023-10-06T09:15:01
PETRONET,INE347G01014,2023-10-06,NSE,EQ,EQ,buy,false,13.000000,233.250000,40018716,1200000000213723,2023-10-06T09:15:01
KIRLFER,INE884B01025,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,470.000000,40018733,1200000000213775,2023-10-06T09:15:01
KIRLFER,INE884B01025,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,471.000000,40018756,1200000000213831,2023-10-06T09:15:01
KFINTECH,INE138Y01010,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,471.100006,40018732,1200000000213774,2023-10-06T09:15:01
LALPATHLAB,INE600L01024,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,2450.000000,40018731,1200000000213773,2023-10-06T09:15:01
GRANULES,INE101D01020,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,355.500000,20024551,1100000000238712,2023-10-06T09:15:01
PCBL,INE602A01031,2023-10-06,NSE,EQ,EQ,buy,false,34.000000,185.550003,40018554,1200000000213037,2023-10-06T09:15:01
KIMS,INE967H01017,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1939.449951,40018536,1200000000212986,2023-10-06T09:15:01
ENDURANCE,INE913H01037,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1604.550049,20024528,1100000000238660,2023-10-06T09:15:01
ERIS,INE406M01024,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,887.099976,20024846,1100000000240064,2023-10-06T09:15:01
LAURUSLABS,INE947Q01028,2023-10-06,NSE,EQ,EQ,buy,false,14.000000,395.700012,40018735,1200000000213779,2023-10-06T09:15:01
POWERGRID,INE752E01010,2023-10-06,NSE,EQ,EQ,buy,false,12.000000,197.199997,40018534,1200000000212977,2023-10-06T09:15:01
M&M,INE101A01026,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1545.949951,40020610,1200000000220844,2023-10-06T09:15:02
INFY,INE009A01021,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,1469.000000,20027104,1100000000248228,2023-10-06T09:15:02
KPITTECH,INE04I401011,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1162.949951,40020611,1200000000220845,2023-10-06T09:15:02
TATASTEEL,INE081A01020,2023-10-06,NSE,EQ,EQ,buy,false,11.000000,126.349998,60032548,1300000000268266,2023-10-06T09:15:02
MOTHERSON,INE775A01035,2023-10-06,NSE,EQ,EQ,buy,false,32.000000,92.900002,40020609,1200000000220843,2023-10-06T09:15:02
MAHSEAMLES,INE271B01025,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,608.000000,40020961,1200000000222436,2023-10-06T09:15:02
MAHSEAMLES,INE271B01025,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,608.000000,40020965,1200000000222437,2023-10-06T09:15:02
SAIL,INE114A01011,2023-10-06,NSE,EQ,EQ,buy,false,15.000000,89.800003,60032549,1300000000268267,2023-10-06T09:15:02
MAHSEAMLES,INE271B01025,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,608.000000,40020966,1200000000222437,2023-10-06T09:15:02
RATNAMANI,INE703B01027,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,2594.949951,60032547,1300000000268265,2023-10-06T09:15:02
RATNAMANI,INE703B01027,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,2594.949951,60032546,1300000000268265,2023-10-06T09:15:02
JBCHEPHARM,INE572A01036,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1500.400024,40020967,1200000000222438,2023-10-06T09:15:02
REDINGTON,INE891D01026,2023-10-06,NSE,EQ,EQ,buy,false,39.000000,156.899994,60032568,1300000000268306,2023-10-06T09:15:02
VOLTAMP,INE540H01012,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4429.899902,60032569,1300000000268307,2023-10-06T09:15:02
KIMS,INE967H01017,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,1939.500000,40020951,1200000000222404,2023-10-06T09:15:02
VAIBHAVGBL,INE884A01027,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,428.850006,60032543,1300000000268247,2023-10-06T09:15:02
SUNPHARMA,INE044A01036,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,1127.949951,60032573,1300000000268312,2023-10-06T09:15:02
SJVN,INE002L01015,2023-10-06,NSE,EQ,EQ,buy,false,18.000000,72.900002,60032282,1300000000266952,2023-10-06T09:15:02
VAIBHAVGBL,INE884A01027,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,428.850006,60032542,1300000000268247,2023-10-06T09:15:02
SUNDRMFAST,INE387A01021,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,1258.000000,60032288,1300000000266973,2023-10-06T09:15:02
NMDC,INE584A01023,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,147.199997,40020952,1200000000222405,2023-10-06T09:15:02
ONGC,INE213A01029,2023-10-06,NSE,EQ,EQ,buy,false,16.000000,182.750000,40020601,1200000000220815,2023-10-06T09:15:02
NH,INE410P01011,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,1090.000000,40020953,1200000000222408,2023-10-06T09:15:02
SAFARI,INE429E01023,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4309.950195,60032541,1300000000268246,2023-10-06T09:15:02
CIPLA,INE059A01026,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,1166.699951,15291,1000000000174185,2023-10-06T09:15:02
CIPLA,INE059A01026,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,1166.750000,15029,1000000000173147,2023-10-06T09:15:02
APARINDS,INE372A01015,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5419.299805,15282,1000000000174173,2023-10-06T09:15:02
BALRAMCHIN,INE119A01028,2023-10-06,NSE,EQ,EQ,buy,false,14.000000,428.000000,15030,1000000000173148,2023-10-06T09:15:02
AXISBANK,INE238A01034,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,1006.000000,15275,1000000000174145,2023-10-06T09:15:02
BPCL,INE029A01011,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,346.299988,15023,1000000000173119,2023-10-06T09:15:02
GESHIP,INE017A01032,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,832.400024,20027088,1100000000248196,2023-10-06T09:15:02
GESHIP,INE017A01032,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,832.400024,20026748,1100000000246712,2023-10-06T09:15:02
DATAPATTNS,INE0IX101010,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,2102.149902,20027085,1100000000248193,2023-10-06T09:15:02
FORTIS,INE061F01013,2023-10-06,NSE,EQ,EQ,buy,false,14.000000,329.700012,20027084,1100000000248192,2023-10-06T09:15:02
GSPL,INE246F01010,2023-10-06,NSE,EQ,EQ,buy,false,19.000000,288.799988,20027098,1100000000248217,2023-10-06T09:15:02
GRSE,INE382Z01011,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,822.049988,20027087,1100000000248195,2023-10-06T09:15:02
FORTIS,INE061F01013,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,329.649994,20027083,1100000000248192,2023-10-06T09:15:02
HGINFRA,INE926X01010,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,957.099976,20027099,1100000000248219,2023-10-06T09:15:02
GRANULES,INE101D01020,2023-10-06,NSE,EQ,EQ,buy,false,15.000000,355.100006,20027097,1100000000248216,2023-10-06T09:15:02
ITDCEM,INE686A01026,2023-10-06,NSE,EQ,EQ,buy,false,20.000000,223.300003,20027086,1100000000248194,2023-10-06T09:15:02
GAIL,INE129A01019,2023-10-06,NSE,EQ,EQ,buy,false,19.000000,123.699997,20026734,1100000000246663,2023-10-06T09:15:02
HGINFRA,INE926X01010,2023-10-06,NSE,EQ,EQ,buy,false,5.000000,957.099976,20027100,1100000000248219,2023-10-06T09:15:02
TORNTPOWER,INE813H01021,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,733.950012,60032276,1300000000266904,2023-10-06T09:15:02
KPITTECH,INE04I401011,2023-10-06,NSE,EQ,EQ,buy,false,8.000000,1155.650024,40226826,1200000001251808,2023-10-06T09:19:44
LTIM,INE214T01019,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,5243.899902,40226836,1200000001251845,2023-10-06T09:19:44
MPHASIS,INE356A01018,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,2487.000000,40226834,1200000001251821,2023-10-06T09:19:44
OFSS,INE881D01027,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,4045.649902,40226835,1200000001251838,2023-10-06T09:19:44
COFORGE,INE591G01017,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,5204.000000,170411,1000000001049834,2023-10-06T09:19:44
HCLTECH,INE860A01027,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,1236.800049,20219958,1100000001203473,2023-10-06T09:19:44
TCS,INE467B01029,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,3600.399902,60258597,1300000001269404,2023-10-06T09:19:44
ICICIBANK,INE090A01021,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,942.650024,20233353,1100000001288542,2023-10-06T09:20:13
KARURVYSYA,INE036D01028,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,133.449997,40242520,1200000001348611,2023-10-06T09:20:13
AUBANK,INE949L01017,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,718.549988,181451,1000000001125333,2023-10-06T09:20:13
AXISBANK,INE238A01034,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,1001.549988,181454,1000000001125395,2023-10-06T09:20:13
INDUSINDBK,INE095A01012,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1409.000000,20233350,1100000001288514,2023-10-06T09:20:13
FEDERALBNK,INE171A01029,2023-10-06,NSE,EQ,EQ,buy,false,9.000000,145.850006,20233355,1100000001288573,2023-10-06T09:20:13
HDFCBANK,INE040A01034,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1538.949951,20233346,1100000001288492,2023-10-06T09:20:13
KOTAKBANK,INE237A01028,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1735.050049,40242511,1200000001348568,2023-10-06T09:20:13
SBIN,INE062A01020,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,593.950012,60275019,1300000001358587,2023-10-06T09:20:13
HDFCLIFE,INE795G01014,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,624.599976,20252843,1100000001379437,2023-10-06T09:20:39
ICICIGI,INE765G01017,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1302.900024,20252821,1100000001379291,2023-10-06T09:20:39
ICICIPRULI,INE726G01019,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,553.150024,20252839,1100000001379397,2023-10-06T09:20:39
HDFCLIFE,INE795G01014,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,624.500000,20252842,1100000001379437,2023-10-06T09:20:39
SBILIFE,INE123W01016,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,1273.150024,60300083,1300000001458703,2023-10-06T09:20:39
MFSL,INE180A01020,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,917.200012,40262480,1200000001446995,2023-10-06T09:20:39
ZYDUSWELL,INE768C01010,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,1572.150024,60316760,1300000001544067,2023-10-06T09:21:06
MARICO,INE196A01026,2023-10-06,NSE,EQ,EQ,buy,false,7.000000,544.400024,40275974,1200000001533592,2023-10-06T09:21:06
BRITANNIA,INE216A01030,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,4521.000000,209046,1000000001287441,2023-10-06T09:21:06
COLPAL,INE259A01022,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,1988.199951,209048,1000000001287493,2023-10-06T09:21:06
ITC,INE154A01025,2023-10-06,NSE,EQ,EQ,buy,false,10.000000,438.500000,20265319,1100000001461520,2023-10-06T09:21:06
DABUR,INE016A01026,2023-10-06,NSE,EQ,EQ,buy,false,6.000000,548.799988,20265335,1100000001461620,2023-10-06T09:21:06
HINDUNILVR,INE030A01027,2023-10-06,NSE,EQ,EQ,buy,false,2.000000,2506.199951,20265334,1100000001461609,2023-10-06T09:21:06
DMART,INE192R01011,2023-10-06,NSE,EQ,EQ,buy,false,1.000000,3816.899902,20265329,1100000001461557,2023-10-06T09:21:06
VBL,INE200M01021,2023-10-06,NSE,EQ,EQ,buy,false,3.000000,925.400024,60316755,1300000001544023,2023-10-06T09:21:06
TATACONSUM,INE192A01025,2023-10-06,NSE,EQ,EQ,buy,false,4.000000,866.900024,60316766,1300000001544098,2023-10-06T09:21:06
MON100,INF247L01AP3,2023-10-06,BSE,EQ,E,buy,false,601.000000,120.150002,21200,1696563900009001559,2023-10-06T09:23:17
MON100,INF247L01AP3,2023-10-06,BSE,EQ,E,buy,false,2.000000,120.110001,20600,1696563900009001559,2023-10-06T09:23:17
MON100,INF247L01AP3,2023-10-06,BSE,EQ,E,buy,false,5.000000,120.139999,21000,1696563900009001559,2023-10-06T09:23:17
MON100,INF247L01AP3,2023-10-06,BSE,EQ,E,buy,false,1.000000,120.129997,20800,1696563900009001559,2023-10-06T09:23:17
MON100,INF247L01AP3,2023-10-06,BSE,EQ,E,buy,false,391.000000,120.099998,20400,1696563900009001559,2023-10-06T09:23:17
HINDALCO,INE038A01020,2023-10-09,NSE,EQ,EQ,buy,false,6.000000,471.850006,20039078,1100000000250618,2023-10-09T09:15:00
NMDC,INE584A01023,2023-10-09,NSE,EQ,EQ,buy,false,22.000000,143.949997,40030153,1200000000217390,2023-10-09T09:15:00
SUNPHARMA,INE044A01036,2023-10-09,NSE,EQ,EQ,buy,false,2.000000,1112.000000,60049004,1300000000275026,2023-10-09T09:15:00
RATNAMANI,INE703B01027,2023-10-09,NSE,EQ,EQ,buy,false,2.000000,2569.000000,60048988,1300000000275009,2023-10-09T09:15:00
TATAPOWER,INE245A01021,2023-10-09,NSE,EQ,EQ,buy,false,10.000000,255.899994,60048982,1300000000274999,2023-10-09T09:15:00
TATAPOWER,INE245A01021,2023-10-09,NSE,EQ,EQ,buy,false,10.000000,255.899994,60048987,1300000000275007,2023-10-09T09:15:00
SUNDRMFAST,INE387A01021,2023-10-09,NSE,EQ,EQ,buy,false,3.000000,1230.000000,60050044,1300000000276889,2023-10-09T09:15:00
VBL,INE200M01021,2023-10-09,NSE,EQ,EQ,buy,false,1.000000,917.950012,60048998,1300000000275021,2023-10-09T09:15:00
RELIANCE,INE002A01018,2023-10-09,NSE,EQ,EQ,buy,false,2.000000,2308.949951,60048980,1300000000274996,2023-10-09T09:15:00
SONACOMS,INE073K01018,2023-10-09,NSE,EQ,EQ,buy,false,4.000000,565.950012,60050502,1300000000277537,2023-10-09T09:15:00
SBILIFE,INE123W01016,2023-10-09,NSE,EQ,EQ,buy,false,5.000000,1278.000000,60050033,1300000000276847,2023-10-09T09:15:00
ZYDUSWELL,INE768C01010,2023-10-09,NSE,EQ,EQ,buy,false,1.000000,1552.650024,60048999,1300000000275022,2023-10-09T09:15:00
TATACONSUM,INE192A01025,2023-10-09,NSE,EQ,EQ,buy,false,2.000000,867.000000,60050047,1300000000276893,2023-10-09T09:15:00
ZYDUSWELL,INE768C01010,2023-10-09,NSE,EQ,EQ,buy,false,1.000000,1559.699951,60049000,1300000000275022,2023-10-09T09:15:00
SBIN,INE062A01020,2023-10-09,NSE,EQ,EQ,buy,false,6.000000,588.900024,60050496,1300000000277495,2023-10-09T09:15:00
TORNTPOWER,INE813H01021,2023-10-09,NSE,EQ,EQ,buy,false,4.000000,717.000000,60050034,1300000000276849,2023-10-09T09:15:00
SJVN,INE002L01015,2023-10-09,NSE,EQ,EQ,buy,false,25.000000,71.199997,60050043,1300000000276883,2023-10-09T09:15:00
TATASTEEL,INE081A01020,2023-10-09,NSE,EQ,EQ,buy,false,25.000000,124.800003,60050045,1300000000276890,2023-10-09T09:15:00
SUVENPHAR,INE03QK01018,2023-10-09,NSE,EQ,EQ,buy,false,3.000000,561.549988,60050167,1300000000276913,2023-10-09T09:15:00
SAIL,INE114A01011,2023-10-09,NSE,EQ,EQ,buy,false,34.000000,88.050003,60048991,1300000000275011,2023-10-09T09:15:00
BPCL,INE029A01011,2023-10-09,NSE,EQ,EQ,buy,false,11.000000,341.649994,21590,1000000000173278,2023-10-09T09:15:00
AUBANK,INE949L01017,2023-10-09,NSE,EQ,EQ,buy,false,5.000000,709.000000,20798,1000000000171367,2023-10-09T09:15:00
